Month,Day,Hour,Consumption_kWh
9,24,0,0.2606
9,24,1,0.2597
9,24,2,0.2334
9,24,3,0.2329
9,24,4,0.2453
9,24,5,0.2918
9,24,6,0.3489
9,24,7,0.4769
9,24,8,0.45
9,24,9,0.392
9,24,10,0.3743
9,24,11,0.4021
9,24,12,0.3933
9,24,13,0.377
9,24,14,0.4249
9,24,15,0.4465
9,24,16,0.4566
9,24,17,0.5458
9,24,18,0.6033
9,24,19,0.6706
9,24,20,0.6511
9,24,21,0.5729
9,24,22,0.5106
9,24,23,0.3533
9,25,0,0.2845
9,25,1,0.2519
9,25,2,0.2195
9,25,3,0.2333
9,25,4,0.2629
9,25,5,0.2933
9,25,6,0.3599
9,25,7,0.4805
9,25,8,0.4338
9,25,9,0.4068
9,25,10,0.383
9,25,11,0.372
9,25,12,0.3858
9,25,13,0.3862
9,25,14,0.4256
9,25,15,0.437
9,25,16,0.4699
9,25,17,0.5341
9,25,18,0.5948
9,25,19,0.6784
9,25,20,0.6066
9,25,21,0.5829
9,25,22,0.5236
9,25,23,0.3812
9,26,0,0.2564
9,26,1,0.2311
9,26,2,0.2095
9,26,3,0.2103
9,26,4,0.2453
9,26,5,0.2762
9,26,6,0.3535
9,26,7,0.4953
9,26,8,0.441
9,26,9,0.3767
9,26,10,0.364
9,26,11,0.3564
9,26,12,0.3767
9,26,13,0.3688
9,26,14,0.3758
9,26,15,0.4184
9,26,16,0.4518
9,26,17,0.538
9,26,18,0.5785
9,26,19,0.6289
9,26,20,0.6148
9,26,21,0.5864
9,26,22,0.4764
9,26,23,0.3552
9,27,0,0.2404
9,27,1,0.2296
9,27,2,0.2106
9,27,3,0.2028
9,27,4,0.232
9,27,5,0.2494
9,27,6,0.3225
9,27,7,0.4296
9,27,8,0.387
9,27,9,0.3762
9,27,10,0.3466
9,27,11,0.3382
9,27,12,0.3334
9,27,13,0.3514
9,27,14,0.3709
9,27,15,0.3692
9,27,16,0.4426
9,27,17,0.4893
9,27,18,0.5263
9,27,19,0.5647
9,27,20,0.5437
9,27,21,0.5188
9,27,22,0.4381
9,27,23,0.3275
9,28,0,0.2717
9,28,1,0.2429
9,28,2,0.2326
9,28,3,0.2307
9,28,4,0.2401
9,28,5,0.2872
9,28,6,0.3712
9,28,7,0.4822
9,28,8,0.4424
9,28,9,0.4076
9,28,10,0.3982
9,28,11,0.3676
9,28,12,0.3868
9,28,13,0.3889
9,28,14,0.3871
9,28,15,0.4402
9,28,16,0.4777
9,28,17,0.5302
9,28,18,0.6307
9,28,19,0.6314
9,28,20,0.6288
9,28,21,0.5611
9,28,22,0.5153
9,28,23,0.3555
9,29,0,0.2674
9,29,1,0.2396
9,29,2,0.2191
9,29,3,0.224
9,29,4,0.2454
9,29,5,0.2947
9,29,6,0.3524
9,29,7,0.4796
9,29,8,0.4479
9,29,9,0.3958
9,29,10,0.3904
9,29,11,0.4024
9,29,12,0.3933
9,29,13,0.396
9,29,14,0.4181
9,29,15,0.4262
9,29,16,0.4771
9,29,17,0.5495
9,29,18,0.6084
9,29,19,0.6885
9,29,20,0.6662
9,29,21,0.5892
9,29,22,0.4789
9,29,23,0.361
9,30,0,0.2776
9,30,1,0.2416
9,30,2,0.2266
9,30,3,0.2289
9,30,4,0.2455
9,30,5,0.2826
9,30,6,0.3546
9,30,7,0.5093
9,30,8,0.4483
9,30,9,0.3861
9,30,10,0.3862
9,30,11,0.3939
9,30,12,0.3846
9,30,13,0.3854
9,30,14,0.4039
9,30,15,0.4138
9,30,16,0.4464
9,30,17,0.5198
9,30,18,0.5943
9,30,19,0.6536
9,30,20,0.6075
9,30,21,0.598
9,30,22,0.5107
9,30,23,0.374
10,1,0,0.2225
10,1,1,0.2075
10,1,2,0.1883
10,1,3,0.1882
10,1,4,0.2215
10,1,5,0.2554
10,1,6,0.3171
10,1,7,0.4286
10,1,8,0.3798
10,1,9,0.3348
10,1,10,0.3232
10,1,11,0.3428
10,1,12,0.3254
10,1,13,0.343
10,1,14,0.339
10,1,15,0.3614
10,1,16,0.419
10,1,17,0.4823
10,1,18,0.5272
10,1,19,0.5479
10,1,20,0.5413
10,1,21,0.5198
10,1,22,0.4202
10,1,23,0.3024
10,2,0,0.2332
10,2,1,0.2018
10,2,2,0.195
10,2,3,0.1946
10,2,4,0.2173
10,2,5,0.2405
10,2,6,0.2888
10,2,7,0.4271
10,2,8,0.3695
10,2,9,0.3403
10,2,10,0.3104
10,2,11,0.3154
10,2,12,0.3294
10,2,13,0.3332
10,2,14,0.3557
10,2,15,0.3606
10,2,16,0.3989
10,2,17,0.4532
10,2,18,0.5218
10,2,19,0.5753
10,2,20,0.5127
10,2,21,0.506
10,2,22,0.4028
10,2,23,0.2988
10,3,0,0.2132
10,3,1,0.1863
10,3,2,0.1737
10,3,3,0.1677
10,3,4,0.1872
10,3,5,0.216
10,3,6,0.2702
10,3,7,0.3804
10,3,8,0.3335
10,3,9,0.3161
10,3,10,0.2847
10,3,11,0.2993
10,3,12,0.2861
10,3,13,0.2851
10,3,14,0.3002
10,3,15,0.3191
10,3,16,0.3662
10,3,17,0.413
10,3,18,0.4943
10,3,19,0.5229
10,3,20,0.4792
10,3,21,0.4676
10,3,22,0.386
10,3,23,0.2839
10,4,0,0.2535
10,4,1,0.2246
10,4,2,0.2096
10,4,3,0.2036
10,4,4,0.2144
10,4,5,0.2772
10,4,6,0.3299
10,4,7,0.4692
10,4,8,0.4034
10,4,9,0.375
10,4,10,0.3476
10,4,11,0.3574
10,4,12,0.335
10,4,13,0.3486
10,4,14,0.3498
10,4,15,0.3739
10,4,16,0.4148
10,4,17,0.4889
10,4,18,0.5366
10,4,19,0.5757
10,4,20,0.5768
10,4,21,0.5119
10,4,22,0.4591
10,4,23,0.3233
10,5,0,0.2472
10,5,1,0.2123
10,5,2,0.1882
10,5,3,0.1959
10,5,4,0.2256
10,5,5,0.2589
10,5,6,0.3114
10,5,7,0.453
10,5,8,0.3931
10,5,9,0.3455
10,5,10,0.3316
10,5,11,0.3493
10,5,12,0.3464
10,5,13,0.3466
10,5,14,0.3666
10,5,15,0.3558
10,5,16,0.4121
10,5,17,0.4536
10,5,18,0.5331
10,5,19,0.5518
10,5,20,0.5758
10,5,21,0.5129
10,5,22,0.4177
10,5,23,0.3044
10,6,0,0.2201
10,6,1,0.2099
10,6,2,0.1751
10,6,3,0.1878
10,6,4,0.1943
10,6,5,0.2451
10,6,6,0.2851
10,6,7,0.4013
10,6,8,0.3812
10,6,9,0.3219
10,6,10,0.3094
10,6,11,0.3071
10,6,12,0.3242
10,6,13,0.321
10,6,14,0.3141
10,6,15,0.3352
10,6,16,0.3921
10,6,17,0.4324
10,6,18,0.512
10,6,19,0.5392
10,6,20,0.5374
10,6,21,0.4861
10,6,22,0.4034
10,6,23,0.2784
10,7,0,0.2416
10,7,1,0.2056
10,7,2,0.1983
10,7,3,0.1907
10,7,4,0.2201
10,7,5,0.2611
10,7,6,0.2958
10,7,7,0.4363
10,7,8,0.3954
10,7,9,0.35
10,7,10,0.3421
10,7,11,0.3368
10,7,12,0.3433
10,7,13,0.3364
10,7,14,0.3582
10,7,15,0.3843
10,7,16,0.3919
10,7,17,0.4813
10,7,18,0.506
10,7,19,0.5442
10,7,20,0.55
10,7,21,0.53
10,7,22,0.4161
10,7,23,0.2968
10,8,0,0.2172
10,8,1,0.2047
10,8,2,0.1833
10,8,3,0.1881
10,8,4,0.2109
10,8,5,0.2357
10,8,6,0.3136
10,8,7,0.4299
10,8,8,0.3967
10,8,9,0.3539
10,8,10,0.3166
10,8,11,0.3235
10,8,12,0.3307
10,8,13,0.3291
10,8,14,0.3255
10,8,15,0.3544
10,8,16,0.3899
10,8,17,0.4561
10,8,18,0.5035
10,8,19,0.5603
10,8,20,0.5389
10,8,21,0.515
10,8,22,0.4092
10,8,23,0.2927
10,9,0,0.2135
10,9,1,0.2033
10,9,2,0.1818
10,9,3,0.1894
10,9,4,0.1938
10,9,5,0.2371
10,9,6,0.2926
10,9,7,0.4025
10,9,8,0.3773
10,9,9,0.3431
10,9,10,0.3246
10,9,11,0.3151
10,9,12,0.3057
10,9,13,0.3205
10,9,14,0.3183
10,9,15,0.3348
10,9,16,0.3668
10,9,17,0.4418
10,9,18,0.499
10,9,19,0.5536
10,9,20,0.5154
10,9,21,0.4522
10,9,22,0.4106
10,9,23,0.2847
10,10,0,0.2225
10,10,1,0.2124
10,10,2,0.1883
10,10,3,0.1921
10,10,4,0.2027
10,10,5,0.2402
10,10,6,0.3085
10,10,7,0.4234
10,10,8,0.3795
10,10,9,0.3425
10,10,10,0.3014
10,10,11,0.3027
10,10,12,0.3174
10,10,13,0.3275
10,10,14,0.3214
10,10,15,0.3478
10,10,16,0.3784
10,10,17,0.4465
10,10,18,0.4771
10,10,19,0.5336
10,10,20,0.5383
10,10,21,0.4648
10,10,22,0.4005
10,10,23,0.2896
10,11,0,0.1983
10,11,1,0.1831
10,11,2,0.1736
10,11,3,0.1666
10,11,4,0.1819
10,11,5,0.219
10,11,6,0.2656
10,11,7,0.3858
10,11,8,0.3378
10,11,9,0.3201
10,11,10,0.3006
10,11,11,0.3026
10,11,12,0.295
10,11,13,0.294
10,11,14,0.3042
10,11,15,0.3229
10,11,16,0.3697
10,11,17,0.3988
10,11,18,0.4792
10,11,19,0.4971
10,11,20,0.4988
10,11,21,0.4416
10,11,22,0.3578
10,11,23,0.2864
10,12,0,0.2403
10,12,1,0.2143
10,12,2,0.1914
10,12,3,0.1904
10,12,4,0.2023
10,12,5,0.2472
10,12,6,0.2947
10,12,7,0.4336
10,12,8,0.3888
10,12,9,0.336
10,12,10,0.3161
10,12,11,0.3303
10,12,12,0.3218
10,12,13,0.3306
10,12,14,0.3596
10,12,15,0.3525
10,12,16,0.3839
10,12,17,0.4579
10,12,18,0.5119
10,12,19,0.5587
10,12,20,0.5206
10,12,21,0.5016
10,12,22,0.4132
10,12,23,0.3202
10,13,0,0.2476
10,13,1,0.2234
10,13,2,0.2025
10,13,3,0.2031
10,13,4,0.2139
10,13,5,0.2669
10,13,6,0.3315
10,13,7,0.4592
10,13,8,0.4092
10,13,9,0.3817
10,13,10,0.3586
10,13,11,0.3431
10,13,12,0.3612
10,13,13,0.3518
10,13,14,0.3596
10,13,15,0.3857
10,13,16,0.4189
10,13,17,0.4727
10,13,18,0.5337
10,13,19,0.5976
10,13,20,0.5817
10,13,21,0.5363
10,13,22,0.4269
10,13,23,0.3192
10,14,0,0.2262
10,14,1,0.2031
10,14,2,0.1891
10,14,3,0.1866
10,14,4,0.2226
10,14,5,0.2642
10,14,6,0.3177
10,14,7,0.4291
10,14,8,0.4069
10,14,9,0.3539
10,14,10,0.3298
10,14,11,0.3345
10,14,12,0.3288
10,14,13,0.3256
10,14,14,0.3493
10,14,15,0.3612
10,14,16,0.4222
10,14,17,0.4672
10,14,18,0.5158
10,14,19,0.538
10,14,20,0.5224
10,14,21,0.4839
10,14,22,0.4411
10,14,23,0.3158
10,15,0,0.2354
10,15,1,0.2107
10,15,2,0.2035
10,15,3,0.1939
10,15,4,0.2134
10,15,5,0.2583
10,15,6,0.3239
10,15,7,0.4276
10,15,8,0.3959
10,15,9,0.3569
10,15,10,0.354
10,15,11,0.3374
10,15,12,0.3337
10,15,13,0.3257
10,15,14,0.36
10,15,15,0.3853
10,15,16,0.42
10,15,17,0.46
10,15,18,0.5094
10,15,19,0.5695
10,15,20,0.5312
10,15,21,0.5336
10,15,22,0.4405
10,15,23,0.3321
10,16,0,0.2065
10,16,1,0.1826
10,16,2,0.1655
10,16,3,0.1648
10,16,4,0.1877
10,16,5,0.2148
10,16,6,0.2684
10,16,7,0.3721
10,16,8,0.354
10,16,9,0.2964
10,16,10,0.2895
10,16,11,0.3065
10,16,12,0.3026
10,16,13,0.2802
10,16,14,0.3102
10,16,15,0.342
10,16,16,0.3633
10,16,17,0.4144
10,16,18,0.473
10,16,19,0.5039
10,16,20,0.5066
10,16,21,0.4532
10,16,22,0.3654
10,16,23,0.2833
10,17,0,0.2087
10,17,1,0.2075
10,17,2,0.1739
10,17,3,0.1868
10,17,4,0.2035
10,17,5,0.2259
10,17,6,0.2907
10,17,7,0.3978
10,17,8,0.3639
10,17,9,0.3351
10,17,10,0.2961
10,17,11,0.3228
10,17,12,0.322
10,17,13,0.3094
10,17,14,0.3319
10,17,15,0.3567
10,17,16,0.3801
10,17,17,0.4169
10,17,18,0.4754
10,17,19,0.5297
10,17,20,0.5367
10,17,21,0.4702
10,17,22,0.4023
10,17,23,0.3017
10,18,0,0.2092
10,18,1,0.1952
10,18,2,0.1782
10,18,3,0.1753
10,18,4,0.1963
10,18,5,0.2159
10,18,6,0.2819
10,18,7,0.3906
10,18,8,0.3541
10,18,9,0.301
10,18,10,0.2971
10,18,11,0.2849
10,18,12,0.2841
10,18,13,0.2854
10,18,14,0.3197
10,18,15,0.3304
10,18,16,0.3564
10,18,17,0.4243
10,18,18,0.4526
10,18,19,0.4956
10,18,20,0.4627
10,18,21,0.4495
10,18,22,0.374
10,18,23,0.2663
10,19,0,0.2513
10,19,1,0.2177
10,19,2,0.2078
10,19,3,0.197
10,19,4,0.2273
10,19,5,0.262
10,19,6,0.3204
10,19,7,0.4359
10,19,8,0.4134
10,19,9,0.3499
10,19,10,0.3235
10,19,11,0.3489
10,19,12,0.3426
10,19,13,0.3419
10,19,14,0.3696
10,19,15,0.3692
10,19,16,0.4021
10,19,17,0.4741
10,19,18,0.565
10,19,19,0.5902
10,19,20,0.5391
10,19,21,0.4969
10,19,22,0.4362
10,19,23,0.3207
10,20,0,0.228
10,20,1,0.2131
10,20,2,0.1893
10,20,3,0.1967
10,20,4,0.1975
10,20,5,0.2433
10,20,6,0.2943
10,20,7,0.4105
10,20,8,0.3693
10,20,9,0.3508
10,20,10,0.3175
10,20,11,0.3237
10,20,12,0.3324
10,20,13,0.3079
10,20,14,0.3493
10,20,15,0.3503
10,20,16,0.3788
10,20,17,0.4745
10,20,18,0.5049
10,20,19,0.5711
10,20,20,0.5388
10,20,21,0.4937
10,20,22,0.4217
10,20,23,0.2889
10,21,0,0.2065
10,21,1,0.1894
10,21,2,0.1794
10,21,3,0.1774
10,21,4,0.2071
10,21,5,0.2418
10,21,6,0.2845
10,21,7,0.3772
10,21,8,0.3499
10,21,9,0.3069
10,21,10,0.3168
10,21,11,0.2946
10,21,12,0.3028
10,21,13,0.3085
10,21,14,0.3212
10,21,15,0.3313
10,21,16,0.3842
10,21,17,0.4267
10,21,18,0.4799
10,21,19,0.511
10,21,20,0.507
10,21,21,0.4808
10,21,22,0.3882
10,21,23,0.2924
10,22,0,0.2105
10,22,1,0.1952
10,22,2,0.1662
10,22,3,0.1761
10,22,4,0.1987
10,22,5,0.2154
10,22,6,0.2813
10,22,7,0.3896
10,22,8,0.3416
10,22,9,0.3043
10,22,10,0.3024
10,22,11,0.2991
10,22,12,0.305
10,22,13,0.2786
10,22,14,0.3175
10,22,15,0.3412
10,22,16,0.3436
10,22,17,0.4029
10,22,18,0.4746
10,22,19,0.4756
10,22,20,0.4831
10,22,21,0.4317
10,22,22,0.3609
10,22,23,0.2749
10,23,0,0.2079
10,23,1,0.1862
10,23,2,0.1689
10,23,3,0.1791
10,23,4,0.2018
10,23,5,0.2344
10,23,6,0.2812
10,23,7,0.3715
10,23,8,0.3459
10,23,9,0.3112
10,23,10,0.2922
10,23,11,0.3054
10,23,12,0.2954
10,23,13,0.298
10,23,14,0.3124
10,23,15,0.3187
10,23,16,0.3672
10,23,17,0.4105
10,23,18,0.4781
10,23,19,0.5223
10,23,20,0.47
10,23,21,0.4569
10,23,22,0.4068
10,23,23,0.2948
10,24,0,0.237
10,24,1,0.214
10,24,2,0.1969
10,24,3,0.2039
10,24,4,0.2219
10,24,5,0.2666
10,24,6,0.3029
10,24,7,0.4239
10,24,8,0.3996
10,24,9,0.3523
10,24,10,0.3398
10,24,11,0.3257
10,24,12,0.3328
10,24,13,0.3333
10,24,14,0.3653
10,24,15,0.357
10,24,16,0.4012
10,24,17,0.4685
10,24,18,0.5571
10,24,19,0.5649
10,24,20,0.5783
10,24,21,0.5149
10,24,22,0.4521
10,24,23,0.3147
10,25,0,0.2296
10,25,1,0.2253
10,25,2,0.1905
10,25,3,0.199
10,25,4,0.2146
10,25,5,0.2587
10,25,6,0.3122
10,25,7,0.4433
10,25,8,0.3942
10,25,9,0.368
10,25,10,0.3533
10,25,11,0.3454
10,25,12,0.3463
10,25,13,0.3305
10,25,14,0.37
10,25,15,0.3923
10,25,16,0.4245
10,25,17,0.4751
10,25,18,0.5426
10,25,19,0.5875
10,25,20,0.5782
10,25,21,0.5335
10,25,22,0.42
10,25,23,0.3147
10,26,0,0.2249
10,26,1,0.2196
10,26,2,0.187
10,26,3,0.1942
10,26,4,0.2106
10,26,5,0.2654
10,26,6,0.307
10,26,7,0.411
10,26,8,0.3753
10,26,9,0.3523
10,26,10,0.3395
10,26,11,0.3356
10,26,12,0.3355
10,26,13,0.3424
10,26,14,0.3462
10,26,15,0.3874
10,26,16,0.4221
10,26,17,0.455
10,26,18,0.5082
10,26,19,0.5404
10,26,20,0.5493
10,26,21,0.4822
10,26,22,0.4241
10,26,23,0.2993
10,27,0,0.2385
10,27,1,0.226
10,27,2,0.1957
10,27,3,0.1884
10,27,4,0.2207
10,27,5,0.252
10,27,6,0.3057
10,27,7,0.4496
10,27,8,0.3843
10,27,9,0.3511
10,27,10,0.3228
10,27,11,0.3321
10,27,12,0.346
10,27,13,0.3284
10,27,14,0.3434
10,27,15,0.3586
10,27,16,0.4061
10,27,17,0.4493
10,27,18,0.5071
10,27,19,0.5441
10,27,20,0.5252
10,27,21,0.5049
10,27,22,0.4187
10,27,23,0.315
10,28,0,0.2181
10,28,1,0.2118
10,28,2,0.1843
10,28,3,0.1804
10,28,4,0.2073
10,28,5,0.2396
10,28,6,0.2923
10,28,7,0.418
10,28,8,0.3601
10,28,9,0.3341
10,28,10,0.3306
10,28,11,0.3302
10,28,12,0.3285
10,28,13,0.3324
10,28,14,0.3422
10,28,15,0.3482
10,28,16,0.3973
10,28,17,0.4452
10,28,18,0.5224
10,28,19,0.5461
10,28,20,0.507
10,28,21,0.5072
10,28,22,0.4227
10,28,23,0.3131
10,29,0,0.1988
10,29,1,0.1926
10,29,2,0.1657
10,29,3,0.1772
10,29,4,0.193
10,29,5,0.2107
10,29,6,0.2681
10,29,7,0.368
10,29,8,0.3477
10,29,9,0.317
10,29,10,0.3043
10,29,11,0.2822
10,29,12,0.3012
10,29,13,0.297
10,29,14,0.3118
10,29,15,0.3384
10,29,16,0.3757
10,29,17,0.4217
10,29,18,0.4824
10,29,19,0.4718
10,29,20,0.4581
10,29,21,0.4238
10,29,22,0.3891
10,29,23,0.2639
10,30,0,0.2121
10,30,1,0.1867
10,30,2,0.1676
10,30,3,0.175
10,30,4,0.1868
10,30,5,0.2159
10,30,6,0.2595
10,30,7,0.3544
10,30,8,0.3282
10,30,9,0.314
10,30,10,0.2793
10,30,11,0.2953
10,30,12,0.2729
10,30,13,0.2844
10,30,14,0.3036
10,30,15,0.3109
10,30,16,0.3402
10,30,17,0.4189
10,30,18,0.466
10,30,19,0.5082
10,30,20,0.4563
10,30,21,0.4229
10,30,22,0.3671
10,30,23,0.2709
10,31,0,0.2372
10,31,1,0.2122
10,31,2,0.1905
10,31,3,0.1873
10,31,4,0.214
10,31,5,0.2429
10,31,6,0.2963
10,31,7,0.4371
10,31,8,0.369
10,31,9,0.353
10,31,10,0.3345
10,31,11,0.3355
10,31,12,0.3251
10,31,13,0.3184
10,31,14,0.3467
10,31,15,0.3695
10,31,16,0.4069
10,31,17,0.4449
10,31,18,0.5028
10,31,19,0.5439
10,31,20,0.5184
10,31,21,0.504
10,31,22,0.4029
10,31,23,0.3023
11,1,0,0.2372
11,1,1,0.2146
11,1,2,0.1892
11,1,3,0.1992
11,1,4,0.2123
11,1,5,0.2441
11,1,6,0.3089
11,1,7,0.4269
11,1,8,0.3999
11,1,9,0.3312
11,1,10,0.338
11,1,11,0.3359
11,1,12,0.3404
11,1,13,0.3185
11,1,14,0.3528
11,1,15,0.3654
11,1,16,0.4188
11,1,17,0.4683
11,1,18,0.5064
11,1,19,0.5448
11,1,20,0.5325
11,1,21,0.4863
11,1,22,0.4309
11,1,23,0.3062
11,2,0,0.2552
11,2,1,0.2269
11,2,2,0.2101
11,2,3,0.1951
11,2,4,0.2173
11,2,5,0.2525
11,2,6,0.3181
11,2,7,0.4579
11,2,8,0.4136
11,2,9,0.3614
11,2,10,0.3429
11,2,11,0.355
11,2,12,0.3484
11,2,13,0.3428
11,2,14,0.3515
11,2,15,0.4007
11,2,16,0.4212
11,2,17,0.4681
11,2,18,0.5648
11,2,19,0.6047
11,2,20,0.5999
11,2,21,0.5043
11,2,22,0.4632
11,2,23,0.335
11,3,0,0.2477
11,3,1,0.2356
11,3,2,0.2175
11,3,3,0.2099
11,3,4,0.2243
11,3,5,0.2751
11,3,6,0.3385
11,3,7,0.4573
11,3,8,0.43
11,3,9,0.3573
11,3,10,0.3673
11,3,11,0.3489
11,3,12,0.3476
11,3,13,0.3396
11,3,14,0.3611
11,3,15,0.3913
11,3,16,0.4308
11,3,17,0.5007
11,3,18,0.5521
11,3,19,0.6045
11,3,20,0.6002
11,3,21,0.5578
11,3,22,0.4417
11,3,23,0.333
11,4,0,0.2481
11,4,1,0.2253
11,4,2,0.2136
11,4,3,0.2219
11,4,4,0.2265
11,4,5,0.2769
11,4,6,0.3321
11,4,7,0.482
11,4,8,0.4433
11,4,9,0.372
11,4,10,0.3672
11,4,11,0.3741
11,4,12,0.3555
11,4,13,0.3587
11,4,14,0.3691
11,4,15,0.3953
11,4,16,0.452
11,4,17,0.5297
11,4,18,0.5552
11,4,19,0.6117
11,4,20,0.6122
11,4,21,0.5649
11,4,22,0.4642
11,4,23,0.3358
11,5,0,0.2233
11,5,1,0.2116
11,5,2,0.1879
11,5,3,0.1858
11,5,4,0.2228
11,5,5,0.2557
11,5,6,0.3175
11,5,7,0.411
11,5,8,0.3871
11,5,9,0.3581
11,5,10,0.3336
11,5,11,0.3443
11,5,12,0.3303
11,5,13,0.3439
11,5,14,0.344
11,5,15,0.3876
11,5,16,0.4024
11,5,17,0.4607
11,5,18,0.5403
11,5,19,0.5786
11,5,20,0.5237
11,5,21,0.518
11,5,22,0.4473
11,5,23,0.308
11,6,0,0.2454
11,6,1,0.2324
11,6,2,0.2117
11,6,3,0.2093
11,6,4,0.2367
11,6,5,0.2709
11,6,6,0.3444
11,6,7,0.4525
11,6,8,0.4094
11,6,9,0.3618
11,6,10,0.3543
11,6,11,0.3683
11,6,12,0.3441
11,6,13,0.3579
11,6,14,0.3829
11,6,15,0.3902
11,6,16,0.4311
11,6,17,0.4973
11,6,18,0.5369
11,6,19,0.5913
11,6,20,0.5604
11,6,21,0.55
11,6,22,0.4569
11,6,23,0.3153
11,7,0,0.2523
11,7,1,0.2307
11,7,2,0.1984
11,7,3,0.2101
11,7,4,0.2113
11,7,5,0.252
11,7,6,0.3292
11,7,7,0.4557
11,7,8,0.3868
11,7,9,0.3495
11,7,10,0.3443
11,7,11,0.3413
11,7,12,0.3328
11,7,13,0.3427
11,7,14,0.369
11,7,15,0.3778
11,7,16,0.4348
11,7,17,0.4943
11,7,18,0.5159
11,7,19,0.6064
11,7,20,0.5724
11,7,21,0.4989
11,7,22,0.4334
11,7,23,0.3331
11,8,0,0.2195
11,8,1,0.1942
11,8,2,0.177
11,8,3,0.187
11,8,4,0.1914
11,8,5,0.2287
11,8,6,0.2811
11,8,7,0.3812
11,8,8,0.346
11,8,9,0.3281
11,8,10,0.3239
11,8,11,0.3042
11,8,12,0.3215
11,8,13,0.3092
11,8,14,0.3219
11,8,15,0.3342
11,8,16,0.364
11,8,17,0.4368
11,8,18,0.489
11,8,19,0.539
11,8,20,0.5019
11,8,21,0.4856
11,8,22,0.3918
11,8,23,0.2831
11,9,0,0.2251
11,9,1,0.2021
11,9,2,0.1935
11,9,3,0.1775
11,9,4,0.1951
11,9,5,0.2474
11,9,6,0.2884
11,9,7,0.4199
11,9,8,0.3703
11,9,9,0.3301
11,9,10,0.3251
11,9,11,0.3127
11,9,12,0.3264
11,9,13,0.3139
11,9,14,0.3182
11,9,15,0.3626
11,9,16,0.394
11,9,17,0.4509
11,9,18,0.4904
11,9,19,0.5425
11,9,20,0.5185
11,9,21,0.4847
11,9,22,0.4018
11,9,23,0.2919
11,10,0,0.228
11,10,1,0.1923
11,10,2,0.19
11,10,3,0.1797
11,10,4,0.1906
11,10,5,0.226
11,10,6,0.3031
11,10,7,0.3915
11,10,8,0.3722
11,10,9,0.3386
11,10,10,0.2999
11,10,11,0.3128
11,10,12,0.3144
11,10,13,0.3187
11,10,14,0.3392
11,10,15,0.3569
11,10,16,0.3795
11,10,17,0.4488
11,10,18,0.4921
11,10,19,0.536
11,10,20,0.4871
11,10,21,0.4535
11,10,22,0.4055
11,10,23,0.2866
11,11,0,0.2197
11,11,1,0.2182
11,11,2,0.1992
11,11,3,0.1911
11,11,4,0.2003
11,11,5,0.2534
11,11,6,0.3063
11,11,7,0.4246
11,11,8,0.4
11,11,9,0.3313
11,11,10,0.3201
11,11,11,0.3138
11,11,12,0.3106
11,11,13,0.315
11,11,14,0.3266
11,11,15,0.364
11,11,16,0.4043
11,11,17,0.4553
11,11,18,0.5348
11,11,19,0.5447
11,11,20,0.5333
11,11,21,0.4999
11,11,22,0.4218
11,11,23,0.3144
11,12,0,0.2441
11,12,1,0.2317
11,12,2,0.2113
11,12,3,0.2182
11,12,4,0.2313
11,12,5,0.2584
11,12,6,0.3392
11,12,7,0.4542
11,12,8,0.3977
11,12,9,0.3854
11,12,10,0.3485
11,12,11,0.3571
11,12,12,0.3394
11,12,13,0.3566
11,12,14,0.3681
11,12,15,0.3969
11,12,16,0.4375
11,12,17,0.5207
11,12,18,0.5789
11,12,19,0.6059
11,12,20,0.5874
11,12,21,0.5403
11,12,22,0.4578
11,12,23,0.3436
11,13,0,0.2478
11,13,1,0.2252
11,13,2,0.2059
11,13,3,0.2121
11,13,4,0.2326
11,13,5,0.2724
11,13,6,0.3107
11,13,7,0.4307
11,13,8,0.4088
11,13,9,0.3587
11,13,10,0.3339
11,13,11,0.3597
11,13,12,0.3437
11,13,13,0.3376
11,13,14,0.3493
11,13,15,0.3924
11,13,16,0.4417
11,13,17,0.4976
11,13,18,0.5292
11,13,19,0.5679
11,13,20,0.5518
11,13,21,0.5505
11,13,22,0.4579
11,13,23,0.314
11,14,0,0.2438
11,14,1,0.2097
11,14,2,0.1967
11,14,3,0.1915
11,14,4,0.2243
11,14,5,0.2572
11,14,6,0.3116
11,14,7,0.4499
11,14,8,0.3999
11,14,9,0.3387
11,14,10,0.3238
11,14,11,0.3216
11,14,12,0.3259
11,14,13,0.3277
11,14,14,0.3421
11,14,15,0.3934
11,14,16,0.3981
11,14,17,0.4704
11,14,18,0.5301
11,14,19,0.5661
11,14,20,0.5778
11,14,21,0.4905
11,14,22,0.4179
11,14,23,0.3069
11,15,0,0.2288
11,15,1,0.1909
11,15,2,0.1758
11,15,3,0.1866
11,15,4,0.1911
11,15,5,0.2359
11,15,6,0.3008
11,15,7,0.4126
11,15,8,0.373
11,15,9,0.3431
11,15,10,0.3136
11,15,11,0.3237
11,15,12,0.3191
11,15,13,0.3104
11,15,14,0.3168
11,15,15,0.3546
11,15,16,0.3826
11,15,17,0.4304
11,15,18,0.4764
11,15,19,0.5292
11,15,20,0.4865
11,15,21,0.4534
11,15,22,0.4113
11,15,23,0.2913
11,16,0,0.2387
11,16,1,0.2275
11,16,2,0.2082
11,16,3,0.2024
11,16,4,0.2146
11,16,5,0.2541
11,16,6,0.3349
11,16,7,0.4308
11,16,8,0.3833
