Month,Day,Hour,SMP
10,18,5,81.39
10,18,6,90.97
10,18,7,101.24
10,18,8,112.35
10,18,9,114.16
10,18,10,114.07
10,18,11,111.49
10,18,12,106.33
10,18,13,102.22
10,18,14,103.52
10,18,15,107.6
10,18,16,114.15
10,18,17,120.89
10,18,18,122.99
10,18,19,118.34
10,18,20,113.07
10,18,21,106.58
10,18,22,96.53
10,18,23,88.19
10,19,0,84.93
10,19,1,78.73
10,19,2,79.0
10,19,3,79.15
10,19,4,80.96
10,19,5,86.03
10,19,6,93.37
10,19,7,105.88
10,19,8,113.97
10,19,9,120.53
10,19,10,122.09
10,19,11,114.03
10,19,12,110.51
10,19,13,105.77
10,19,14,104.76
10,19,15,111.62
10,19,16,121.86
10,19,17,124.89
10,19,18,126.83
10,19,19,120.46
10,19,20,113.82
10,19,21,111.15
10,19,22,98.38
10,19,23,91.59
10,20,0,85.08
10,20,1,81.14
10,20,2,77.33
10,20,3,78.85
10,20,4,81.47
10,20,5,86.91
10,20,6,95.16
10,20,7,106.58
10,20,8,116.78
10,20,9,121.18
10,20,10,122.0
10,20,11,118.56
10,20,12,110.41
10,20,13,106.36
10,20,14,106.33
10,20,15,112.38
10,20,16,123.28
10,20,17,123.94
10,20,18,127.34
10,20,19,121.37
10,20,20,114.61
10,20,21,111.15
10,20,22,100.38
10,20,23,91.49
10,21,0,85.02
10,21,1,81.17
10,21,2,77.56
10,21,3,80.07
10,21,4,79.52
10,21,5,84.31
10,21,6,97.37
10,21,7,107.24
10,21,8,115.91
10,21,9,119.54
10,21,10,119.04
10,21,11,114.99
10,21,12,113.42
10,21,13,105.39
10,21,14,104.47
10,21,15,109.38
10,21,16,121.28
10,21,17,124.68
10,21,18,127.14
10,21,19,122.21
10,21,20,118.22
10,21,21,111.85
10,21,22,99.26
10,21,23,90.53
10,22,0,84.2
10,22,1,80.68
10,22,2,78.24
10,22,3,75.81
10,22,4,77.66
10,22,5,85.39
10,22,6,95.1
10,22,7,102.97
10,22,8,115.81
10,22,9,118.56
10,22,10,120.33
10,22,11,114.36
10,22,12,106.75
10,22,13,103.47
10,22,14,102.3
10,22,15,107.16
10,22,16,118.13
10,22,17,125.68
10,22,18,125.99
10,22,19,118.83
10,22,20,113.99
10,22,21,107.91
10,22,22,99.96
10,22,23,90.47
10,23,0,83.57
10,23,1,81.09
10,23,2,78.03
10,23,3,78.66
10,23,4,79.25
10,23,5,85.06
10,23,6,93.88
10,23,7,104.33
10,23,8,113.55
10,23,9,120.77
10,23,10,118.21
10,23,11,114.92
10,23,12,108.56
10,23,13,103.89
10,23,14,105.49
10,23,15,111.13
10,23,16,121.72
10,23,17,124.09
10,23,18,124.68
10,23,19,120.19
10,23,20,112.76
10,23,21,109.15
10,23,22,100.02
10,23,23,91.26
10,24,0,88.01
10,24,1,83.21
10,24,2,78.92
10,24,3,80.32
10,24,4,81.4
10,24,5,88.41
10,24,6,99.4
10,24,7,107.49
10,24,8,120.09
10,24,9,123.91
10,24,10,124.06
10,24,11,117.59
10,24,12,111.09
10,24,13,106.04
10,24,14,108.62
10,24,15,114.16
10,24,16,121.69
10,24,17,127.21
10,24,18,129.82
10,24,19,123.36
10,24,20,119.53
10,24,21,112.73
10,24,22,102.07
10,24,23,93.31
10,25,0,86.95
10,25,1,83.25
10,25,2,78.93
10,25,3,80.07
10,25,4,81.97
10,25,5,87.87
10,25,6,98.47
10,25,7,108.97
10,25,8,120.18
10,25,9,123.34
10,25,10,125.4
10,25,11,117.52
10,25,12,113.12
10,25,13,110.31
10,25,14,108.76
10,25,15,112.65
10,25,16,121.95
10,25,17,126.86
10,25,18,126.9
10,25,19,124.53
10,25,20,119.58
10,25,21,114.45
10,25,22,101.46
10,25,23,93.6
10,26,0,81.42
10,26,1,77.16
10,26,2,75.99
10,26,3,76.12
10,26,4,76.6
10,26,5,80.81
10,26,6,93.05
10,26,7,102.55
10,26,8,113.09
10,26,9,117.42
10,26,10,117.92
10,26,11,112.52
10,26,12,104.61
10,26,13,99.79
10,26,14,100.2
10,26,15,105.89
10,26,16,114.78
10,26,17,119.56
10,26,18,121.14
10,26,19,118.09
10,26,20,113.05
10,26,21,106.14
10,26,22,95.46
10,26,23,87.43
10,27,0,83.59
10,27,1,76.79
10,27,2,74.63
10,27,3,75.95
10,27,4,76.68
10,27,5,82.71
10,27,6,93.5
10,27,7,102.84
10,27,8,110.39
10,27,9,114.01
10,27,10,115.28
10,27,11,113.06
10,27,12,105.77
10,27,13,101.51
10,27,14,99.98
10,27,15,105.25
10,27,16,114.22
10,27,17,122.01
10,27,18,122.28
10,27,19,116.3
10,27,20,111.9
10,27,21,106.97
10,27,22,95.65
10,27,23,85.46
10,28,0,89.94
10,28,1,84.05
10,28,2,84.36
10,28,3,84.15
10,28,4,86.04
10,28,5,90.25
10,28,6,101.79
10,28,7,111.94
10,28,8,124.54
10,28,9,126.18
10,28,10,129.65
10,28,11,122.55
10,28,12,116.43
10,28,13,113.75
10,28,14,113.22
10,28,15,115.05
10,28,16,128.84
10,28,17,132.44
10,28,18,132.74
10,28,19,125.72
10,28,20,124.18
10,28,21,114.94
10,28,22,107.17
10,28,23,96.84
10,29,0,81.97
10,29,1,76.35
10,29,2,74.84
10,29,3,75.82
10,29,4,78.3
10,29,5,83.57
10,29,6,93.18
10,29,7,101.45
10,29,8,111.99
10,29,9,118.69
10,29,10,118.22
10,29,11,113.65
10,29,12,107.99
10,29,13,101.3
10,29,14,102.49
10,29,15,108.08
10,29,16,114.76
10,29,17,118.99
10,29,18,120.18
10,29,19,116.55
10,29,20,112.05
10,29,21,105.38
10,29,22,95.52
10,29,23,86.19
10,30,0,86.7
10,30,1,80.19
10,30,2,79.91
10,30,3,80.86
10,30,4,82.86
10,30,5,86.64
10,30,6,96.54
10,30,7,106.91
10,30,8,118.13
10,30,9,122.78
10,30,10,124.15
10,30,11,116.33
10,30,12,112.38
10,30,13,107.07
10,30,14,105.64
10,30,15,109.84
10,30,16,121.55
10,30,17,128.15
10,30,18,127.54
10,30,19,124.02
10,30,20,118.6
10,30,21,113.2
10,30,22,100.11
10,30,23,92.11
10,31,0,81.34
10,31,1,76.56
10,31,2,75.08
10,31,3,75.18
10,31,4,78.77
10,31,5,80.99
10,31,6,94.05
10,31,7,101.8
10,31,8,109.6
10,31,9,114.74
10,31,10,118.58
10,31,11,112.93
10,31,12,107.76
10,31,13,102.5
10,31,14,101.28
10,31,15,106.6
10,31,16,117.92
10,31,17,123.38
10,31,18,122.2
10,31,19,115.88
10,31,20,111.13
10,31,21,106.12
10,31,22,97.32
10,31,23,88.22
11,1,0,94.14
11,1,1,88.56
11,1,2,87.43
11,1,3,85.39
11,1,4,89.12
11,1,5,93.08
11,1,6,106.99
11,1,7,117.5
11,1,8,125.34
11,1,9,134.43
11,1,10,132.83
11,1,11,127.07
11,1,12,123.88
11,1,13,115.67
11,1,14,117.03
11,1,15,119.78
11,1,16,134.05
11,1,17,140.63
11,1,18,140.93
11,1,19,134.09
11,1,20,128.12
11,1,21,122.51
11,1,22,111.61
11,1,23,98.2
11,2,0,94.9
11,2,1,89.24
11,2,2,85.88
11,2,3,88.81
11,2,4,88.56
11,2,5,93.67
11,2,6,104.61
11,2,7,117.71
11,2,8,129.68
11,2,9,134.25
11,2,10,131.84
11,2,11,126.22
11,2,12,122.81
11,2,13,118.73
11,2,14,117.13
11,2,15,121.92
11,2,16,133.18
11,2,17,139.18
11,2,18,138.55
11,2,19,136.58
11,2,20,128.8
11,2,21,121.0
11,2,22,111.47
11,2,23,100.13
11,3,0,97.04
11,3,1,92.39
11,3,2,90.94
11,3,3,91.57
11,3,4,91.54
11,3,5,96.25
11,3,6,107.36
11,3,7,122.4
11,3,8,131.97
11,3,9,136.77
11,3,10,140.88
11,3,11,133.79
11,3,12,125.06
11,3,13,121.23
11,3,14,122.64
11,3,15,125.07
11,3,16,139.78
11,3,17,144.33
11,3,18,146.41
11,3,19,135.47
11,3,20,133.63
11,3,21,128.96
11,3,22,117.24
11,3,23,103.0
11,4,0,93.06
11,4,1,89.48
11,4,2,85.39
11,4,3,87.65
11,4,4,88.86
11,4,5,93.04
11,4,6,105.67
11,4,7,117.33
11,4,8,125.9
11,4,9,134.4
11,4,10,131.38
11,4,11,126.4
11,4,12,121.57
11,4,13,114.64
11,4,14,118.43
11,4,15,120.55
11,4,16,135.55
11,4,17,139.37
11,4,18,141.46
11,4,19,131.07
11,4,20,127.97
11,4,21,124.29
11,4,22,110.41
11,4,23,101.64
11,5,0,97.13
11,5,1,91.03
11,5,2,88.83
11,5,3,88.43
11,5,4,89.07
11,5,5,97.43
11,5,6,107.73
11,5,7,119.99
11,5,8,130.24
11,5,9,137.59
11,5,10,134.09
11,5,11,129.38
11,5,12,122.85
11,5,13,120.63
11,5,14,119.2
11,5,15,124.87
11,5,16,133.67
11,5,17,144.09
11,5,18,142.36
11,5,19,133.31
11,5,20,129.22
11,5,21,123.48
11,5,22,113.02
11,5,23,101.23
11,6,0,95.04
11,6,1,92.22
11,6,2,88.32
11,6,3,87.18
11,6,4,92.19
11,6,5,96.37
11,6,6,107.37
11,6,7,120.08
11,6,8,131.89
11,6,9,134.26
11,6,10,134.22
11,6,11,129.37
11,6,12,127.6
11,6,13,121.45
11,6,14,118.85
11,6,15,123.82
11,6,16,135.27
11,6,17,140.1
11,6,18,142.41
11,6,19,135.11
11,6,20,132.53
11,6,21,124.16
11,6,22,112.6
11,6,23,104.28
11,7,0,92.95
11,7,1,90.17
11,7,2,87.73
11,7,3,84.96
11,7,4,87.58
11,7,5,93.02
11,7,6,106.73
11,7,7,116.01
11,7,8,129.34
11,7,9,130.85
11,7,10,133.53
11,7,11,126.05
11,7,12,121.06
11,7,13,115.68
11,7,14,114.53
11,7,15,120.64
11,7,16,131.07
11,7,17,136.04
11,7,18,139.09
11,7,19,133.21
11,7,20,127.04
11,7,21,123.2
11,7,22,110.04
11,7,23,99.48
11,8,0,104.6
11,8,1,97.26
11,8,2,94.94
11,8,3,95.73
11,8,4,98.35
11,8,5,105.32
11,8,6,113.44
11,8,7,129.21
11,8,8,141.13
11,8,9,148.19
11,8,10,146.02
11,8,11,138.02
11,8,12,131.53
11,8,13,127.99
11,8,14,128.88
11,8,15,135.58
11,8,16,145.39
11,8,17,154.8
11,8,18,152.85
11,8,19,144.1
11,8,20,142.23
11,8,21,131.37
11,8,22,122.46
11,8,23,111.39
11,9,0,100.48
11,9,1,93.71
11,9,2,93.77
11,9,3,91.52
11,9,4,95.05
11,9,5,102.28
11,9,6,113.77
11,9,7,123.95
11,9,8,137.38
11,9,9,144.54
11,9,10,143.92
11,9,11,134.05
11,9,12,129.31
11,9,13,124.6
11,9,14,126.6
11,9,15,129.68
11,9,16,145.06
11,9,17,146.24
11,9,18,148.93
11,9,19,141.35
11,9,20,134.79
11,9,21,132.98
11,9,22,118.07
11,9,23,106.22
11,10,0,96.1
11,10,1,89.36
11,10,2,88.78
11,10,3,85.53
11,10,4,89.87
11,10,5,95.65
11,10,6,105.48
11,10,7,117.18
11,10,8,127.26
11,10,9,135.65
11,10,10,133.26
11,10,11,129.77
11,10,12,123.7
11,10,13,116.59
11,10,14,116.17
11,10,15,124.7
11,10,16,135.0
11,10,17,138.12
11,10,18,138.76
11,10,19,136.33
11,10,20,128.05
11,10,21,123.11
11,10,22,113.47
11,10,23,102.3
11,11,0,101.1
11,11,1,94.27
11,11,2,91.77
11,11,3,92.85
11,11,4,91.84
11,11,5,100.04
11,11,6,111.94
11,11,7,123.38
11,11,8,135.12
11,11,9,137.82
11,11,10,137.78
11,11,11,132.23
11,11,12,130.05
11,11,13,121.91
11,11,14,124.06
11,11,15,130.82
11,11,16,137.51
11,11,17,148.15
11,11,18,146.94
11,11,19,138.01
11,11,20,136.41
11,11,21,130.01
11,11,22,117.42
11,11,23,106.95
11,12,0,102.38
11,12,1,94.1
11,12,2,92.24
11,12,3,92.93
11,12,4,95.85
11,12,5,100.83
11,12,6,112.32
11,12,7,125.41
11,12,8,136.0
11,12,9,142.58
11,12,10,141.85
11,12,11,139.51
11,12,12,130.15
11,12,13,127.54
11,12,14,125.86
11,12,15,130.47
11,12,16,141.08
11,12,17,151.34
11,12,18,150.89
11,12,19,144.38
11,12,20,136.08
11,12,21,133.19
11,12,22,120.83
11,12,23,108.11
11,13,0,102.01
11,13,1,95.73
11,13,2,93.93
11,13,3,92.49
11,13,4,96.42
11,13,5,103.93
11,13,6,112.67
11,13,7,128.02
11,13,8,139.25
11,13,9,144.74
11,13,10,142.83
11,13,11,137.83
11,13,12,132.73
11,13,13,128.14
11,13,14,125.28
11,13,15,133.76
11,13,16,143.25
11,13,17,150.57
11,13,18,152.59
11,13,19,147.05
11,13,20,138.57
11,13,21,131.14
11,13,22,119.29
11,13,23,109.52
11,14,0,100.01
11,14,1,97.03
11,14,2,92.49
11,14,3,94.19
11,14,4,96.6
11,14,5,100.34
11,14,6,114.86
11,14,7,123.1
11,14,8,137.83
11,14,9,143.31
11,14,10,144.68
11,14,11,137.42
11,14,12,132.63
11,14,13,123.0
11,14,14,125.77
11,14,15,133.18
11,14,16,143.86
11,14,17,150.85
11,14,18,147.19
11,14,19,144.84
11,14,20,137.24
11,14,21,128.65
11,14,22,121.27
11,14,23,109.22
11,15,0,102.31
11,15,1,96.29
11,15,2,91.15
11,15,3,90.86
11,15,4,94.92
11,15,5,99.95
11,15,6,112.76
11,15,7,125.05
11,15,8,136.57
11,15,9,144.49
11,15,10,142.57
11,15,11,136.6
11,15,12,132.35
11,15,13,122.92
11,15,14,126.59
11,15,15,131.24
11,15,16,141.61
11,15,17,149.34
11,15,18,150.59
11,15,19,144.61
11,15,20,133.8
11,15,21,132.11
11,15,22,116.6
11,15,23,106.95
11,16,0,103.31
11,16,1,97.89
11,16,2,94.34
11,16,3,93.41
11,16,4,94.73
11,16,5,102.4
11,16,6,116.01
11,16,7,127.18
11,16,8,138.17
11,16,9,143.94
11,16,10,143.57
11,16,11,139.04
11,16,12,133.58
11,16,13,126.52
11,16,14,128.64
11,16,15,133.74
11,16,16,141.98
11,16,17,151.87
11,16,18,151.97
11,16,19,142.97
11,16,20,139.29
11,16,21,134.46
11,16,22,120.3
11,16,23,109.03
11,17,0,103.94
11,17,1,96.47
11,17,2,94.26
11,17,3,92.5
11,17,4,95.85
11,17,5,100.92
11,17,6,112.01
11,17,7,126.59
11,17,8,139.68
11,17,9,144.31
11,17,10,142.65
11,17,11,140.5
11,17,12,133.98
11,17,13,127.21
11,17,14,126.98
11,17,15,133.86
11,17,16,141.75
11,17,17,147.12
11,17,18,147.83
11,17,19,143.69
11,17,20,136.96
11,17,21,133.82
11,17,22,118.41
11,17,23,109.74
11,18,0,103.56
11,18,1,95.7
11,18,2,92.51
11,18,3,94.31
11,18,4,97.28
11,18,5,101.73
11,18,6,115.14
11,18,7,127.05
11,18,8,138.37
11,18,9,142.57
11,18,10,141.54
11,18,11,136.13
11,18,12,131.91
11,18,13,126.15
11,18,14,123.55
11,18,15,134.0
11,18,16,142.82
11,18,17,150.27
11,18,18,151.39
11,18,19,143.59
11,18,20,135.37
11,18,21,133.0
11,18,22,118.33
11,18,23,106.36
11,19,0,96.38
11,19,1,92.67
11,19,2,87.26
11,19,3,87.89
11,19,4,92.51
11,19,5,97.43
11,19,6,106.38
11,19,7,119.99
11,19,8,129.15
11,19,9,138.36
11,19,10,134.88
11,19,11,130.03
11,19,12,125.36
11,19,13,121.44
11,19,14,120.28
11,19,15,123.83
11,19,16,137.72
11,19,17,140.25
11,19,18,142.98
11,19,19,134.56
11,19,20,132.44
11,19,21,125.56
11,19,22,113.74
11,19,23,104.13
11,20,0,101.34
11,20,1,94.51
11,20,2,90.95
11,20,3,92.41
11,20,4,93.72
11,20,5,102.87
11,20,6,112.47
11,20,7,126.9
11,20,8,135.27
11,20,9,144.92
11,20,10,141.94
11,20,11,133.97
11,20,12,132.16
11,20,13,123.81
11,20,14,122.77
11,20,15,129.32
11,20,16,141.05
11,20,17,148.33
11,20,18,145.55
11,20,19,145.06
11,20,20,137.66
11,20,21,132.88
11,20,22,120.0
11,20,23,107.64
11,21,0,98.37
11,21,1,92.53
11,21,2,90.06
11,21,3,88.11
11,21,4,89.16
11,21,5,96.28
11,21,6,108.04
11,21,7,118.37
11,21,8,129.74
11,21,9,135.25
11,21,10,136.65
11,21,11,131.78
11,21,12,126.42
11,21,13,119.86
11,21,14,118.59
11,21,15,124.85
11,21,16,137.5
11,21,17,139.93
11,21,18,144.16
11,21,19,137.32
11,21,20,131.19
11,21,21,126.34
11,21,22,114.81
11,21,23,101.05
11,22,0,96.66
11,22,1,91.48
11,22,2,87.95
11,22,3,88.45
11,22,4,91.13
11,22,5,95.61
11,22,6,106.86
11,22,7,119.58
11,22,8,132.42
11,22,9,137.46
11,22,10,137.85
11,22,11,127.72
11,22,12,123.95
11,22,13,119.18
11,22,14,116.83
11,22,15,123.88
11,22,16,135.32
11,22,17,141.17
11,22,18,143.53
11,22,19,137.67
11,22,20,131.9
11,22,21,124.08
11,22,22,113.55
11,22,23,100.19
11,23,0,102.82
11,23,1,97.28
11,23,2,96.27
11,23,3,94.15
11,23,4,96.74
11,23,5,103.9
11,23,6,113.73
11,23,7,126.01
11,23,8,141.67
11,23,9,147.37
11,23,10,144.22
11,23,11,142.37
11,23,12,132.31
11,23,13,128.52
11,23,14,126.38
11,23,15,135.54
11,23,16,147.15
11,23,17,149.44
11,23,18,153.06
11,23,19,146.19
11,23,20,139.09
11,23,21,133.96
11,23,22,119.74
11,23,23,110.98
11,24,0,96.89
11,24,1,89.59
11,24,2,88.36
11,24,3,89.0
11,24,4,92.51
11,24,5,99.01
11,24,6,108.35
11,24,7,119.66
11,24,8,131.02
11,24,9,135.34
11,24,10,138.02
11,24,11,133.37
11,24,12,126.98
11,24,13,122.07
11,24,14,121.1
11,24,15,126.59
11,24,16,136.05
11,24,17,140.78
11,24,18,142.48
11,24,19,136.94
11,24,20,131.99
11,24,21,123.9
11,24,22,113.71
11,24,23,103.65
11,25,0,96.26
11,25,1,91.09
11,25,2,87.32
11,25,3,87.56
11,25,4,88.95
11,25,5,94.66
11,25,6,107.71
11,25,7,117.13
11,25,8,129.06
11,25,9,135.7
11,25,10,135.19
11,25,11,126.7
11,25,12,121.15
11,25,13,120.13
11,25,14,117.38
11,25,15,125.12
11,25,16,133.02
11,25,17,138.02
11,25,18,140.77
11,25,19,132.46
11,25,20,131.09
11,25,21,122.54
11,25,22,111.8
11,25,23,99.81
11,26,0,102.28
11,26,1,98.26
11,26,2,92.92
11,26,3,95.75
11,26,4,96.22
11,26,5,103.23
11,26,6,115.88
11,26,7,127.55
11,26,8,139.6
11,26,9,143.39
11,26,10,142.48
11,26,11,138.15
11,26,12,132.05
11,26,13,129.05
11,26,14,126.85
11,26,15,132.29
11,26,16,142.57
11,26,17,149.75
11,26,18,148.05
11,26,19,144.75
11,26,20,138.28
11,26,21,132.59
11,26,22,120.53
11,26,23,110.27
11,27,0,95.4
11,27,1,90.73
11,27,2,89.04
11,27,3,86.99
11,27,4,91.28
11,27,5,96.22
11,27,6,107.39
11,27,7,120.84
11,27,8,129.25
11,27,9,135.7
11,27,10,137.8
11,27,11,129.49
11,27,12,122.18
11,27,13,119.25
11,27,14,118.46
11,27,15,122.0
11,27,16,137.37
11,27,17,143.78
11,27,18,139.49
11,27,19,137.17
11,27,20,131.61
11,27,21,126.54
11,27,22,112.78
11,27,23,100.48
11,28,0,100.07
11,28,1,94.0
11,28,2,91.88
11,28,3,93.28
11,28,4,93.42
11,28,5,99.18
11,28,6,114.25
11,28,7,122.47
11,28,8,134.33
11,28,9,141.5
11,28,10,142.08
11,28,11,134.41
11,28,12,129.42
11,28,13,121.5
11,28,14,121.73
11,28,15,127.63
11,28,16,144.3
11,28,17,146.64
11,28,18,148.08
11,28,19,143.4
11,28,20,134.66
11,28,21,131.26
11,28,22,119.77
11,28,23,107.17
11,29,0,100.15
11,29,1,94.55
11,29,2,93.63
11,29,3,93.65
11,29,4,96.16
11,29,5,102.84
11,29,6,114.33
11,29,7,125.68
11,29,8,135.77
11,29,9,144.64
11,29,10,144.43
11,29,11,138.47
11,29,12,131.95
11,29,13,122.54
11,29,14,125.14
11,29,15,128.3
11,29,16,144.61
11,29,17,151.35
11,29,18,149.91
11,29,19,141.14
11,29,20,135.15
11,29,21,132.04
11,29,22,119.45
11,29,23,108.03
11,30,0,98.11
11,30,1,92.96
11,30,2,89.7
11,30,3,89.41
11,30,4,92.41
11,30,5,98.03
11,30,6,109.51
11,30,7,121.96
11,30,8,129.58
11,30,9,139.86
11,30,10,135.71
11,30,11,129.7
11,30,12,124.27
11,30,13,118.89
11,30,14,120.05
11,30,15,127.46
11,30,16,136.48
11,30,17,142.34
11,30,18,140.99
11,30,19,136.04
11,30,20,133.13
11,30,21,124.32
11,30,22,115.19
11,30,23,102.86
12,1,0,90.97
12,1,1,84.07
12,1,2,81.9
12,1,3,82.2
12,1,4,86.97
12,1,5,89.23
12,1,6,103.22
12,1,7,112.5
12,1,8,125.49
12,1,9,130.62
12,1,10,130.29
12,1,11,121.59
12,1,12,116.19
12,1,13,112.7
12,1,14,111.13
12,1,15,119.78
12,1,16,128.99
12,1,17,135.69
12,1,18,135.25
12,1,19,129.24
12,1,20,124.42
12,1,21,117.18
12,1,22,106.29
12,1,23,94.54
12,2,0,87.0
12,2,1,81.87
12,2,2,78.35
12,2,3,78.02
12,2,4,80.7
12,2,5,84.64
12,2,6,95.82
12,2,7,103.81
12,2,8,115.68
12,2,9,120.88
12,2,10,122.08
12,2,11,113.93
12,2,12,112.53
12,2,13,106.5
12,2,14,105.21
12,2,15,112.48
12,2,16,118.58
12,2,17,126.33
12,2,18,126.85
12,2,19,120.87
12,2,20,115.12
12,2,21,112.79
12,2,22,101.98
12,2,23,89.61
12,3,0,86.23
12,3,1,83.67
12,3,2,80.12
12,3,3,80.79
12,3,4,82.23
12,3,5,87.64
12,3,6,98.6
12,3,7,106.75
12,3,8,116.75
12,3,9,123.93
12,3,10,125.39
12,3,11,119.56
12,3,12,111.87
12,3,13,109.22
12,3,14,106.01
12,3,15,113.6
12,3,16,121.58
12,3,17,128.52
12,3,18,127.51
12,3,19,124.5
12,3,20,119.4
12,3,21,111.5
12,3,22,102.48
12,3,23,91.86
12,4,0,92.02
12,4,1,89.25
12,4,2,86.29
12,4,3,86.5
12,4,4,88.62
12,4,5,93.79
12,4,6,105.82
12,4,7,113.99
12,4,8,128.51
12,4,9,131.35
12,4,10,130.53
12,4,11,125.45
12,4,12,120.01
12,4,13,115.96
12,4,14,117.11
12,4,15,120.1
12,4,16,129.68
12,4,17,136.22
12,4,18,139.28
12,4,19,129.81
12,4,20,125.19
12,4,21,122.18
12,4,22,107.98
12,4,23,98.8
12,5,0,90.36
12,5,1,83.71
12,5,2,81.29
12,5,3,81.09
12,5,4,82.12
12,5,5,88.57
12,5,6,100.87
12,5,7,109.57
12,5,8,120.69
12,5,9,125.66
12,5,10,126.53
12,5,11,121.86
12,5,12,115.81
12,5,13,110.66
12,5,14,109.08
12,5,15,115.04
12,5,16,126.14
12,5,17,128.8
12,5,18,132.6
12,5,19,127.49
12,5,20,118.82
12,5,21,113.85
12,5,22,105.18
12,5,23,95.57
12,6,0,88.74
12,6,1,84.96
12,6,2,82.26
12,6,3,80.3
12,6,4,82.6
12,6,5,88.04
12,6,6,100.16
12,6,7,110.61
12,6,8,121.86
12,6,9,127.32
12,6,10,125.26
12,6,11,119.32
12,6,12,114.88
12,6,13,108.42
12,6,14,110.98
12,6,15,116.79
12,6,16,124.26
12,6,17,129.61
12,6,18,129.34
12,6,19,126.22
12,6,20,120.3
12,6,21,112.54
12,6,22,102.47
12,6,23,94.03
12,7,0,90.82
12,7,1,87.59
12,7,2,83.66
12,7,3,83.42
12,7,4,85.16
12,7,5,93.15
12,7,6,102.18
12,7,7,115.1
12,7,8,123.24
12,7,9,130.27
12,7,10,128.28
12,7,11,122.52
12,7,12,121.54
12,7,13,112.6
12,7,14,116.2
12,7,15,119.63
12,7,16,128.47
12,7,17,138.3
12,7,18,137.45
12,7,19,132.03
12,7,20,125.08
12,7,21,120.55
12,7,22,108.1
12,7,23,97.29
12,8,0,88.1
12,8,1,80.62
12,8,2,79.7
12,8,3,79.82
12,8,4,81.41
12,8,5,86.5
12,8,6,96.37
12,8,7,107.12
12,8,8,117.76
12,8,9,122.71
12,8,10,121.95
12,8,11,118.79
12,8,12,113.61
12,8,13,109.46
12,8,14,108.42
12,8,15,114.46
12,8,16,124.6
12,8,17,127.39
12,8,18,127.23
12,8,19,122.55
12,8,20,115.57
12,8,21,111.81
12,8,22,101.56
12,8,23,90.46
12,9,0,92.94
12,9,1,87.21
12,9,2,82.13
12,9,3,84.07
12,9,4,87.17
12,9,5,89.51
12,9,6,102.24
12,9,7,111.97
12,9,8,121.92
12,9,9,127.47
12,9,10,129.94
12,9,11,122.14
12,9,12,120.34
12,9,13,114.9
12,9,14,113.59
12,9,15,118.15
12,9,16,131.49
12,9,17,136.65
12,9,18,133.94
12,9,19,131.48
12,9,20,123.94
12,9,21,117.06
12,9,22,106.74
12,9,23,96.16
12,10,0,94.88
12,10,1,88.53
12,10,2,86.63
12,10,3,84.99
12,10,4,87.56
12,10,5,92.87
12,10,6,103.41
12,10,7,115.88
12,10,8,125.94
12,10,9,134.34
12,10,10,131.02
12,10,11,124.86
12,10,12,120.31
12,10,13,117.6
12,10,14,115.5
12,10,15,123.32
12,10,16,130.53
12,10,17,137.54
12,10,18,137.17
12,10,19,132.63
12,10,20,126.79
12,10,21,120.78
12,10,22,111.01
12,10,23,98.04
12,11,0,84.88
12,11,1,81.58
12,11,2,79.41
12,11,3,80.27
12,11,4,80.16
12,11,5,86.73
12,11,6,95.83
12,11,7,106.35
12,11,8,117.03
12,11,9,121.32
12,11,10,120.55
12,11,11,115.5
12,11,12,110.42
12,11,13,104.77
12,11,14,106.21
12,11,15,111.08
12,11,16,120.02
12,11,17,126.93
12,11,18,125.86
12,11,19,124.09
12,11,20,119.28
12,11,21,111.58
12,11,22,102.36
12,11,23,91.79
12,12,0,88.85
12,12,1,83.77
12,12,2,81.34
12,12,3,81.09
12,12,4,82.36
12,12,5,86.82
12,12,6,98.54
12,12,7,107.25
12,12,8,118.09
12,12,9,121.26
12,12,10,121.34
12,12,11,118.23
12,12,12,113.66
12,12,13,107.12
12,12,14,107.94
12,12,15,111.89
12,12,16,123.53
12,12,17,130.99
12,12,18,129.05
12,12,19,122.17
12,12,20,120.0
12,12,21,115.03
12,12,22,104.43
12,12,23,92.76
12,13,0,88.4
12,13,1,82.51
12,13,2,81.1
12,13,3,78.98
12,13,4,82.37
12,13,5,89.05
12,13,6,98.19
12,13,7,107.59
12,13,8,119.02
12,13,9,124.48
12,13,10,122.61
12,13,11,119.66
12,13,12,114.97
12,13,13,109.65
12,13,14,108.11
12,13,15,115.28
12,13,16,124.88
12,13,17,127.26
12,13,18,128.47
12,13,19,124.19
12,13,20,119.41
12,13,21,112.9
12,13,22,103.09
12,13,23,93.53
12,14,0,92.5
12,14,1,86.84
12,14,2,82.39
12,14,3,84.53
12,14,4,86.15
12,14,5,90.93
12,14,6,102.83
12,14,7,110.9
12,14,8,124.44
12,14,9,128.05
12,14,10,125.97
12,14,11,122.78
12,14,12,115.9
12,14,13,114.39
12,14,14,112.66
12,14,15,116.19
12,14,16,129.38
12,14,17,135.43
12,14,18,132.45
12,14,19,128.19
12,14,20,120.94
12,14,21,117.6
12,14,22,105.65
12,14,23,97.29
12,15,0,91.56
12,15,1,85.31
12,15,2,81.53
12,15,3,81.6
12,15,4,86.27
12,15,5,90.7
12,15,6,101.26
12,15,7,113.72
12,15,8,123.22
12,15,9,126.1
12,15,10,127.97
